"","ara_id","sample_id","collection_date","flow","loq","pathogen","conc","total_pop","ara_name","load","median_7d"
"410",515100,"5_2024_11_16",2024-11-16,42417,32880,"RSV-B",1566.2775,117963,"Lugano",563200.263790341,NA
"411",515100,"5_2024_11_17",2024-11-17,42142,32880,"RSV-A",1360.3057,117963,"Lugano",485965.962288175,485965.962288175
"412",515100,"5_2024_11_17",2024-11-17,42142,32880,"RSV-B",1394.9723,117963,"Lugano",498350.52233836,563200.263790341
"413",515100,"5_2024_11_22",2024-11-22,48446,32880,"RSV-A",1356.0294,117963,"Lugano",556905.133918263,501312.040349092
"414",515100,"5_2024_11_22",2024-11-22,48446,32880,"RSV-B",2712.1226,117963,"Lugano",1113836.46973712,563200.263790341
"415",515100,"5_2024_11_24",2024-11-24,43742,32880,"RSV-A",0,117963,"Lugano",0,556905.133918263
"416",515100,"5_2024_11_24",2024-11-24,43742,32880,"RSV-B",4745.8955,117963,"Lugano",1759831.14163763,1113836.46973712
"417",515100,"5_2024_11_29",2024-11-29,41533,32880,"RSV-A",4653.689,117963,"Lugano",1638493.97893407,1551966.86554259
"418",515100,"5_2024_11_29",2024-11-29,41533,32880,"RSV-B",0,117963,"Lugano",0,1533294.02598442
"419",515100,"5_2024_11_30",2024-11-30,39112,32880,"RSV-A",4680.78,117963,"Lugano",1551966.86554259,1638493.97893407
"420",515100,"5_2024_11_30",2024-11-30,39112,32880,"RSV-B",7813.08,117963,"Lugano",2590517.23811704,1759831.14163763
"421",515100,"5_2024_12_07",2024-12-07,38563,32880,"RSV-A",33271.69,117963,"Lugano",10876767.9820791,2410295.86015954
"422",515100,"5_2024_12_07",2024-12-07,38563,32880,"RSV-B",5808.9375,117963,"Lugano",1898985.75665675,1898985.75665675
"423",515100,"5_2024_12_08",2024-12-08,39068,32880,"RSV-A",7277.714,117963,"Lugano",2410295.86015954,5458819.14007782
"424",515100,"5_2024_12_08",2024-12-08,39068,32880,"RSV-B",4629.6704,117963,"Lugano",1533294.02598442,2462921.17497859
"425",515100,"5_2024_12_13",2024-12-13,40113,32880,"RSV-A",16053.117,117963,"Lugano",5458819.14007782,5458819.14007782
"426",515100,"5_2024_12_13",2024-12-13,40113,32880,"RSV-B",13794.759,117963,"Lugano",4690870.59304189,2521620.63567729
"427",515100,"5_2024_12_15",2024-12-15,36854,32880,"RSV-A",21271.441,117963,"Lugano",6645623.51427142,6645623.51427142
"428",515100,"5_2024_12_15",2024-12-15,36854,32880,"RSV-B",7883.366,117963,"Lugano",2462921.17497859,2521620.63567729
"429",515100,"5_2024_12_20",2024-12-20,37952,32880,"RSV-A",23081.95,117963,"Lugano",7426109.59707705,6645623.51427142
"430",515100,"5_2024_12_20",2024-12-20,37952,32880,"RSV-B",7837.7407,117963,"Lugano",2521620.63567729,3173602.23088596
"431",515100,"5_2024_12_21",2024-12-21,35473,32880,"RSV-A",9894.873,117963,"Lugano",2975516.30535846,6759653.47251257
"432",515100,"5_2024_12_21",2024-12-21,35473,32880,"RSV-B",10553.594,117963,"Lugano",3173602.23088596,3783695.25658045
"433",515100,"5_2024_12_28",2024-12-28,33719,32880,"RSV-A",23648.062,117963,"Lugano",6759653.47251257,7426109.59707705
"434",515100,"5_2024_12_28",2024-12-28,33719,32880,"RSV-B",16194.358,117963,"Lugano",4629057.90291871,3783695.25658045
"435",515100,"5_2024_12_29",2024-12-29,33062,32880,"RSV-A",65301.69,117963,"Lugano",18302386.9754075,7426109.59707705
"436",515100,"5_2024_12_29",2024-12-29,33062,32880,"RSV-B",18333.465,117963,"Lugano",5138399.49670659,3783695.25658045
"437",515100,"5_2025_01_09",2025-01-09,45612,32880,"RSV-A",30638.688,117963,"Lugano",11846865.8567178,8604942.83406661
"438",515100,"5_2025_01_09",2025-01-09,45612,32880,"RSV-B",9785.496,117963,"Lugano",3783695.25658045,3783695.25658045
"439",515100,"5_2025_01_11",2025-01-11,38638,32880,"RSV-A",27117.32,117963,"Lugano",8882098.71027356,8882098.71027356
"440",515100,"5_2025_01_11",2025-01-11,38638,32880,"RSV-B",12767.78,117963,"Lugano",4182001.84498529,3783695.25658045
"441",515100,"5_2025_01_13",2025-01-13,40833,32880,"RSV-A",16272.596,117963,"Lugano",5632773.94155794,9324531.54502683
"442",515100,"5_2025_01_13",2025-01-13,40833,32880,"RSV-B",8211.631,117963,"Lugano",2842463.55741207,2842463.55741207
"443",515100,"5_2025_01_19",2025-01-19,44473,32880,"RSV-A",22824.295,117963,"Lugano",8604942.83406661,8882098.71027356
"444",515100,"5_2025_01_19",2025-01-19,44473,32880,"RSV-B",5449.2163,117963,"Lugano",2054398.38347533,2131554.34327543
"445",515100,"5_2025_01_21",2025-01-21,40274,32880,"RSV-A",34575.863,117963,"Lugano",11804619.2997974,8882098.71027356
"446",515100,"5_2025_01_21",2025-01-21,40274,32880,"RSV-B",6243.3467,117963,"Lugano",2131554.34327543,2131554.34327543
"447",515100,"5_2025_01_24",2025-01-24,39057,32880,"RSV-A",28162.678,117963,"Lugano",9324531.54502683,8604942.83406661
"448",515100,"5_2025_01_24",2025-01-24,39057,32880,"RSV-B",5124.8286,117963,"Lugano",1696806.88546578,2054398.38347533
"449",515100,"5_2025_01_29",2025-01-29,74162,32880,"RSV-A",9129.103,117963,"Lugano",5739363.50114867,8604942.83406661
"450",515100,"5_2025_01_29",2025-01-29,74162,32880,"RSV-B",0,117963,"Lugano",0,1696806.88546578
"451",515100,"5_2025_02_01",2025-02-01,72319,32880,"RSV-A",15036.73,117963,"Lugano",9218494.5861838,7529726.11795224
"452",515100,"5_2025_02_01",2025-02-01,72319,32880,"RSV-B",13484.475,117963,"Lugano",8266861.19821469,1427225.10602731
"453",515100,"5_2025_02_06",2025-02-06,49781,32880,"RSV-A",5969.799,117963,"Lugano",2519286.25093462,7529726.11795224
"454",515100,"5_2025_02_06",2025-02-06,49781,32880,"RSV-B",3382.0083,117963,"Lugano",1427225.10602731,1427225.10602731
"455",515100,"5_2025_02_09",2025-02-09,86847,32880,"RSV-A",10227.516,117963,"Lugano",7529726.11795224,7529726.11795224
"456",515100,"5_2025_02_09",2025-02-09,86847,32880,"RSV-B",762.1313,117963,"Lugano",561098.115604893,1427225.10602731
"457",515100,"5_2025_02_10",2025-02-10,54837,32880,"RSV-A",5543.974,117963,"Lugano",2577205.5834287,7529726.11795224
"458",515100,"5_2025_02_10",2025-02-10,54837,32880,"RSV-B",1482.7866,117963,"Lugano",689297.226962692,1427225.10602731
"459",515100,"5_2025_02_14",2025-02-14,51507,32880,"RSV-A",17544.877,117963,"Lugano",7660740.90722515,6174791.40314336
"460",515100,"5_2025_02_14",2025-02-14,51507,32880,"RSV-B",17679.52,117963,"Lugano",7719531.0109102,1027493.37046362
"461",515100,"5_2025_02_18",2025-02-18,48268,32880,"RSV-A",21880.594,117963,"Lugano",8953082.84116206,6174791.40314336
"462",515100,"5_2025_02_18",2025-02-18,48268,32880,"RSV-B",7287.3936,117963,"Lugano",2981849.51454948,1027493.37046362
"463",515100,"5_2025_02_22",2025-02-22,43623,32880,"RSV-A",16697.543,117963,"Lugano",6174791.40314336,6103602.73746853
"464",515100,"5_2025_02_22",2025-02-22,43623,32880,"RSV-B",1718.0404,117963,"Lugano",635335.455771725,1511487.30344261
"465",515100,"5_2025_02_26",2025-02-26,47130,32880,"RSV-A",6457.5225,117963,"Lugano",2579987.24536507,6103602.73746853
"466",515100,"5_2025_02_26",2025-02-26,47130,32880,"RSV-B",2571.742,117963,"Lugano",1027493.37046362,2981849.51454948
"467",515100,"5_2025_03_02",2025-03-02,43380,32880,"RSV-A",16597.494,117963,"Lugano",6103602.73746853,5671467.32637776
"468",515100,"5_2025_03_02",2025-03-02,43380,32880,"RSV-B",11863.256,117963,"Lugano",4362622.56198978,1511487.30344261
"469",515100,"5_2025_03_06",2025-03-06,42247,32880,"RSV-A",13914.939,117963,"Lugano",4983464.5433992,5671467.32637776
"470",515100,"5_2025_03_06",2025-03-06,42247,32880,"RSV-B",4220.408,117963,"Lugano",1511487.30344261,1240853.96115392
"471",515100,"5_2025_03_07",2025-03-07,42121,32880,"RSV-A",13511.017,117963,"Lugano",4824373.29549944,4983464.5433992
"472",515100,"5_2025_03_07",2025-03-07,42121,32880,"RSV-B",8384.895,117963,"Lugano",2993991.01663233,1240853.96115392
"473",515100,"5_2025_03_10",2025-03-10,95061,32880,"RSV-A",7037.8315,117963,"Lugano",5671467.32637776,5671467.32637776
"474",515100,"5_2025_03_10",2025-03-10,95061,32880,"RSV-B",0,117963,"Lugano",0,1511487.30344261
"475",515100,"5_2025_03_15",2025-03-15,110476,32880,"RSV-A",14963.725,117963,"Lugano",14013991.5320906,5671467.32637776
"476",515100,"5_2025_03_15",2025-03-15,110476,32880,"RSV-B",1324.9471,117963,"Lugano",1240853.96115392,1240853.96115392
"477",515100,"5_2025_03_18",2025-03-18,75551,32880,"RSV-A",5206.5176,117963,"Lugano",3334584.66805354,5920485.68856336
"478",515100,"5_2025_03_18",2025-03-18,75551,32880,"RSV-B",0,117963,"Lugano",0,1240853.96115392
"479",515100,"5_2025_03_23",2025-03-23,91973,32880,"RSV-A",7648.1895,117963,"Lugano",5963114.98421963,5920485.68856336
"480",515100,"5_2025_03_23",2025-03-23,91973,32880,"RSV-B",6605.6465,117963,"Lugano",5150268.52101506,1240853.96115392
"481",515100,"5_2025_03_26",2025-03-26,61320,32880,"RSV-A",11389.404,117963,"Lugano",5920485.68856336,5920485.68856336
"482",515100,"5_2025_03_26",2025-03-26,61320,32880,"RSV-B",1521.8247,117963,"Lugano",791081.022049287,2605040.46108356
"483",515100,"5_2025_03_28",2025-03-28,55764,32880,"RSV-A",13337.326,117963,"Lugano",6304880.74280918,3334584.66805354
"484",515100,"5_2025_03_28",2025-03-28,55764,32880,"RSV-B",11222.542,117963,"Lugano",5305170.53727016,2605040.46108356
"485",515100,"5_2025_04_03",2025-04-03,49478,32880,"RSV-A",6210.8086,117963,"Lugano",2605040.46108356,3663069.69980418
"486",515100,"5_2025_04_03",2025-04-03,49478,32880,"RSV-B",6210.8086,117963,"Lugano",2605040.46108356,2605040.46108356
"487",515100,"5_2025_04_05",2025-04-05,45050,32880,"RSV-A",7709.131,117963,"Lugano",2944112.5738579,2944112.5738579
"488",515100,"5_2025_04_05",2025-04-05,45050,32880,"RSV-B",7709.131,117963,"Lugano",2944112.5738579,1556829.26189314
"489",515100,"5_2025_04_07",2025-04-07,46729,32880,"RSV-A",1397.0626,117963,"Lugano",553422.159790782,2605040.46108356
"490",515100,"5_2025_04_07",2025-04-07,46729,32880,"RSV-B",0,117963,"Lugano",0,1933935.07087477
"491",515100,"5_2025_04_13",2025-04-13,51949,32880,"RSV-A",8317.902,117963,"Lugano",3663069.69980418,553422.159790782
"492",515100,"5_2025_04_13",2025-04-13,51949,32880,"RSV-B",3535.1643,117963,"Lugano",1556829.26189314,1556829.26189314
"493",515100,"5_2025_04_15",2025-04-15,91800,32880,"RSV-A",0,117963,"Lugano",0,0
"494",515100,"5_2025_04_15",2025-04-15,91800,32880,"RSV-B",0,117963,"Lugano",0,0
"495",515100,"5_2025_04_18",2025-04-18,62492,32880,"RSV-A",0,117963,"Lugano",0,0
"496",515100,"5_2025_04_18",2025-04-18,62492,32880,"RSV-B",3650.5918,117963,"Lugano",1933935.07087477,0
"497",515100,"5_2025_04_23",2025-04-23,129452,32880,"RSV-A",0,117963,"Lugano",0,0
"498",515100,"5_2025_04_23",2025-04-23,129452,32880,"RSV-B",0,117963,"Lugano",0,0
"499",515100,"5_2025_04_26",2025-04-26,73229,32880,"RSV-A",0,117963,"Lugano",0,NA
"500",515100,"5_2025_04_26",2025-04-26,73229,32880,"RSV-B",0,117963,"Lugano",0,NA
"501",515100,"5_2025_05_01",2025-05-01,54462,32880,"RSV-A",0,117963,"Lugano",0,NA
"502",515100,"5_2025_05_01",2025-05-01,54462,32880,"RSV-B",0,117963,"Lugano",0,NA
"503",515100,"5_2025_05_04",2025-05-04,116773,32880,"RSV-A",0,117963,"Lugano",0,NA
"504",515100,"5_2025_05_04",2025-05-04,116773,32880,"RSV-B",0,117963,"Lugano",0,NA
"505",664301,"16_2024_11_07",2024-11-07,148823,32880,"RSV-A",0,405083,"Aire",0,NA
"506",664301,"16_2024_11_07",2024-11-07,148823,32880,"RSV-B",8854.198,405083,"Aire",3252934.11215479,NA
"507",664301,"16_2024_11_08",2024-11-08,148187,32880,"RSV-A",0,405083,"Aire",0,NA
"508",664301,"16_2024_11_08",2024-11-08,148187,32880,"RSV-B",4252.027,405083,"Aire",1555471.65654693,NA
"509",664301,"16_2024_11_17",2024-11-17,132810,32880,"RSV-A",2717.6582,405083,"Aire",891007.979949788,NA
"510",664301,"16_2024_11_17",2024-11-17,132810,32880,"RSV-B",18993.598,405083,"Aire",6227217.0157227,NA
"511",664301,"16_2024_11_18",2024-11-18,136090,32880,"RSV-A",14777.664,405083,"Aire",4964642.53933145,2367119.34998136
"512",664301,"16_2024_11_18",2024-11-18,136090,32880,"RSV-B",4978.6226,405083,"Aire",1672597.34334445,3252934.11215479
"513",664301,"16_2024_11_23",2024-11-23,134533,32880,"RSV-A",7648.712,405083,"Aire",2540230.4502929,2540230.4502929
"514",664301,"16_2024_11_23",2024-11-23,134533,32880,"RSV-B",8925.995,405083,"Aire",2964431.697541,3578521.04462295
"515",664301,"16_2024_11_25",2024-11-25,221766,32880,"RSV-A",5837.637,405083,"Aire",3195862.09972277,3195862.09972277
"516",664301,"16_2024_11_25",2024-11-25,221766,32880,"RSV-B",15944.906,405083,"Aire",8729169.14310401,4691450.91609868
"517",664301,"16_2024_11_30",2024-11-30,140793,32880,"RSV-A",6810.5645,405083,"Aire",2367119.34998136,4068006.08415806
"518",664301,"16_2024_11_30",2024-11-30,140793,32880,"RSV-B",13498.022,405083,"Aire",4691450.91609868,4691450.91609868
"519",664301,"16_2024_12_01",2024-12-01,141427,32880,"RSV-A",11651.807,405083,"Aire",4068006.08415806,4068006.08415806
"520",664301,"16_2024_12_01",2024-12-01,141427,32880,"RSV-B",10249.797,405083,"Aire",3578521.04462295,8729169.14310401
"521",664301,"16_2024_12_08",2024-12-08,168470,32880,"RSV-A",35225.18,405083,"Aire",14649802.8172004,7896913.94266113
"522",664301,"16_2024_12_08",2024-12-08,168470,32880,"RSV-B",25450.303,405083,"Aire",10584528.4704863,10584528.4704863
"523",664301,"16_2024_12_09",2024-12-09,153585,32880,"RSV-A",46300.805,405083,"Aire",17554696.5336116,10028248.4107603
"524",664301,"16_2024_12_09",2024-12-09,153585,32880,"RSV-B",47458.684,405083,"Aire",17993700.0124419,13853774.4936223
"525",664301,"16_2024_12_14",2024-12-14,177811,32880,"RSV-A",22846.016,405083,"Aire",10028248.4107603,10028248.4107603
"526",664301,"16_2024_12_14",2024-12-14,177811,32880,"RSV-B",31561.2,405083,"Aire",13853774.4936223,13853774.4936223
"527",664301,"16_2024_12_16",2024-12-16,155511,32880,"RSV-A",20570.285,405083,"Aire",7896913.94266113,10028248.4107603
"528",664301,"16_2024_12_16",2024-12-16,155511,32880,"RSV-B",38229.086,405083,"Aire",14676111.7917711,13853774.4936223
"529",664301,"16_2024_12_19",2024-12-19,252482,32880,"RSV-A",19034.727,405083,"Aire",11864052.4100345,8971546.98684467
"530",664301,"16_2024_12_19",2024-12-19,252482,32880,"RSV-B",24246.238,405083,"Aire",15112307.0153919,13853774.4936223
"531",664301,"16_2024_12_20",2024-12-20,157444,32880,"RSV-A",18734.932,405083,"Aire",7281724.07582644,8698759.50318824
"532",664301,"16_2024_12_20",2024-12-20,157444,32880,"RSV-B",22372.695,405083,"Aire",8695616.92685203,12954874.9988768
"533",664301,"16_2024_12_28",2024-12-28,133012,32880,"RSV-A",27322.506,405083,"Aire",8971546.98684467,7896913.94266113
"534",664301,"16_2024_12_28",2024-12-28,133012,32880,"RSV-B",38367.406,405083,"Aire",12598221.6159947,12954874.9988768
"535",664301,"16_2024_12_29",2024-12-29,129785,32880,"RSV-A",27150.438,405083,"Aire",8698759.50318824,8698759.50318824
"536",664301,"16_2024_12_29",2024-12-29,129785,32880,"RSV-B",40434.562,405083,"Aire",12954874.9988768,12954874.9988768
"537",664301,"16_2025_01_01",2025-01-01,123287,32880,"RSV-A",13074.341,405083,"Aire",3979175.32670342,7390599.67129206
"538",664301,"16_2025_01_01",2025-01-01,123287,32880,"RSV-B",35513.516,405083,"Aire",10808537.6258495,12598221.6159947
"539",664301,"16_2025_01_04",2025-01-04,245658,32880,"RSV-A",12186.887,405083,"Aire",7390599.67129206,7390599.67129206
"540",664301,"16_2025_01_04",2025-01-04,245658,32880,"RSV-B",27327.424,405083,"Aire",16572406.9511483,12598221.6159947
"541",664301,"16_2025_01_09",2025-01-09,310734,32880,"RSV-A",22120.273,405083,"Aire",16968179.1395393,3979175.32670342
"542",664301,"16_2025_01_09",2025-01-09,310734,32880,"RSV-B",17684.07,405083,"Aire",13565224.4290182,10808537.6258495
"543",664301,"16_2025_01_12",2025-01-12,185529,32880,"RSV-A",0,405083,"Aire",0,3915482.17395447
"544",664301,"16_2025_01_12",2025-01-12,185529,32880,"RSV-B",10692.745,405083,"Aire",4897303.23687985,6707531.70975825
"545",664301,"16_2025_01_16",2025-01-16,164930,32880,"RSV-A",5218.806,405083,"Aire",2124842.74477082,3915482.17395447
"546",664301,"16_2025_01_16",2025-01-16,164930,32880,"RSV-B",14903.213,405083,"Aire",6067859.96966054,6649836.4697852
"547",664301,"16_2025_01_20",2025-01-20,156807,32880,"RSV-A",8588.678,405083,"Aire",3324663.91121326,3324663.91121326
"548",664301,"16_2025_01_20",2025-01-20,156807,32880,"RSV-B",17178.67,405083,"Aire",6649836.4697852,6603105.04961699
"549",664301,"16_2025_01_21",2025-01-21,153376,32880,"RSV-A",10341.222,405083,"Aire",3915482.17395447,2885627.05319651
"550",664301,"16_2025_01_21",2025-01-21,153376,32880,"RSV-B",17715.334,405083,"Aire",6707531.70975825,6067859.96966054
"551",664301,"16_2025_01_25",2025-01-25,180115,32880,"RSV-A",12571.24,405083,"Aire",5589641.85759462,2885627.05319651
"552",664301,"16_2025_01_25",2025-01-25,180115,32880,"RSV-B",8816.829,405083,"Aire",3920290.79308438,6067859.96966054
"553",664301,"16_2025_01_29",2025-01-29,227702,32880,"RSV-A",5133.545,405083,"Aire",2885627.05319651,2885627.05319651
"554",664301,"16_2025_01_29",2025-01-29,227702,32880,"RSV-B",11746.957,405083,"Aire",6603105.04961699,3920290.79308438
"555",664301,"16_2025_02_02",2025-02-02,165767,32880,"RSV-A",6047.5156,405083,"Aire",2474748.43048264,2474748.43048264
"556",664301,"16_2025_02_02",2025-02-02,165767,32880,"RSV-B",0,405083,"Aire",0,1538410.8538423
"557",664301,"16_2025_02_04",2025-02-04,163010,32880,"RSV-A",0,405083,"Aire",0,2474748.43048264
"558",664301,"16_2025_02_04",2025-02-04,163010,32880,"RSV-B",3822.9807,405083,"Aire",1538410.8538423,1538410.8538423
"559",664301,"16_2025_02_10",2025-02-10,180076,32880,"RSV-A",1738.9209,405083,"Aire",773021.627637793,2091535.57298628
"560",664301,"16_2025_02_10",2025-02-10,180076,32880,"RSV-B",3329.3093,405083,"Aire",1480014.46989086,1538410.8538423
"561",664301,"16_2025_02_12",2025-02-12,154473,32880,"RSV-A",2898.5793,405083,"Aire",1105334.56158096,1105334.56158096
"562",664301,"16_2025_02_12",2025-02-12,154473,32880,"RSV-B",1375.8472,405083,"Aire",524660.981886675,1480014.46989086
"563",664301,"16_2025_02_13",2025-02-13,205320,32880,"RSV-A",7938.0176,405083,"Aire",4023456.36235537,773021.627637793
"564",664301,"16_2025_02_13",2025-02-13,205320,32880,"RSV-B",6532.9414,405083,"Aire",3311280.72085968,1538410.8538423
"565",664301,"16_2025_02_18",2025-02-18,147584,32880,"RSV-A",5740.768,405083,"Aire",2091535.57298628,1105334.56158096
"566",664301,"16_2025_02_18",2025-02-18,147584,32880,"RSV-B",8623.158,405083,"Aire",3141677.50873771,1538929.36170711
"567",664301,"16_2025_02_20",2025-02-20,64833,32880,"RSV-A",1629.8737,405083,"Aire",260859.136503136,1105334.56158096
"568",664301,"16_2025_02_20",2025-02-20,64833,32880,"RSV-B",4889.897,405083,"Aire",782621.566940602,1538929.36170711
"569",664301,"16_2025_02_26",2025-02-26,134374,32880,"RSV-A",1591.111,405083,"Aire",527802.819456753,907289.350568649
"570",664301,"16_2025_02_26",2025-02-26,134374,32880,"RSV-B",4639.2466,405083,"Aire",1538929.36170711,1538929.36170711
"571",664301,"16_2025_03_03",2025-03-03,141222,32880,"RSV-A",3617.4646,405083,"Aire",1261138.05255022,648186.136190361
"572",664301,"16_2025_03_03",2025-03-03,141222,32880,"RSV-B",6524.375,405083,"Aire",2274559.25390599,1376476.17077192
"573",664301,"16_2025_03_06",2025-03-06,139440,32880,"RSV-A",0,405083,"Aire",0,648186.136190361
"574",664301,"16_2025_03_06",2025-03-06,139440,32880,"RSV-B",0,405083,"Aire",0,1376476.17077192
"575",664301,"16_2025_03_08",2025-03-08,131394,32880,"RSV-A",2797.1406,405083,"Aire",907289.350568649,648186.136190361
"576",664301,"16_2025_03_08",2025-03-08,131394,32880,"RSV-B",2797.1406,405083,"Aire",907289.350568649,1376476.17077192
"577",664301,"16_2025_03_14",2025-03-14,193858,32880,"RSV-A",1354.4408,405083,"Aire",648186.136190361,648186.136190361
"578",664301,"16_2025_03_14",2025-03-14,193858,32880,"RSV-B",2876.2656,405083,"Aire",1376476.17077192,1376476.17077192
"579",664301,"16_2025_03_16",2025-03-16,165334,32880,"RSV-A",9130.816,405083,"Aire",3726728.42983784,648186.136190361
"580",664301,"16_2025_03_16",2025-03-16,165334,32880,"RSV-B",4745.12,405083,"Aire",1936713.38979913,966012.38309186
"581",664301,"16_2025_03_18",2025-03-18,147716,32880,"RSV-A",1434.8634,405083,"Aire",523231.737679438,648186.136190361
"582",664301,"16_2025_03_18",2025-03-18,147716,32880,"RSV-B",2649.105,405083,"Aire",966012.38309186,966012.38309186
"583",664301,"16_2025_03_24",2025-03-24,169634,32880,"RSV-A",1389.874,405083,"Aire",582028.587020438,582028.587020438
"584",664301,"16_2025_03_24",2025-03-24,169634,32880,"RSV-B",4387.202,405083,"Aire",1837200.33688898,1376476.17077192
"585",664301,"16_2025_03_26",2025-03-26,166011,32880,"RSV-A",6086.6245,405083,"Aire",2494418.7237418,582028.587020438
"586",664301,"16_2025_03_26",2025-03-26,166011,32880,"RSV-B",1541.9604,405083,"Aire",631925.773148713,966012.38309186
"587",664301,"16_2025_03_29",2025-03-29,151598,32880,"RSV-A",0,405083,"Aire",0,523231.737679438
"588",664301,"16_2025_03_29",2025-03-29,151598,32880,"RSV-B",0,405083,"Aire",0,966012.38309186
"589",664301,"16_2025_04_03",2025-04-03,162352,32880,"RSV-A",0,405083,"Aire",0,582028.587020438
"590",664301,"16_2025_04_03",2025-04-03,162352,32880,"RSV-B",4490.8726,405083,"Aire",1799883.3531775,1780575.42137389
"591",664301,"16_2025_04_06",2025-04-06,128913,32880,"RSV-A",3901.643,405083,"Aire",1241652.95521905,0
"592",664301,"16_2025_04_06",2025-04-06,128913,32880,"RSV-B",1256.2968,405083,"Aire",399801.989662365,631925.773148713
"593",664301,"16_2025_04_11",2025-04-11,149974,32880,"RSV-A",0,405083,"Aire",0,0
"594",664301,"16_2025_04_11",2025-04-11,149974,32880,"RSV-B",5501.8013,405083,"Aire",2036933.53748787,1780575.42137389
"595",664301,"16_2025_04_14",2025-04-14,166739,32880,"RSV-A",1415.2601,405083,"Aire",582544.944650602,582544.944650602
"596",664301,"16_2025_04_14",2025-04-14,166739,32880,"RSV-B",4325.8076,405083,"Aire",1780575.42137389,1780575.42137389
"597",664301,"16_2025_04_15",2025-04-15,220391,32880,"RSV-A",0,405083,"Aire",0,582544.944650602
"598",664301,"16_2025_04_15",2025-04-15,220391,32880,"RSV-B",0,405083,"Aire",0,1555343.8581624
"599",664301,"16_2025_04_16",2025-04-16,465272,32880,"RSV-A",1482.7866,405083,"Aire",1703105.50419346,582544.944650602
"600",664301,"16_2025_04_16",2025-04-16,465272,32880,"RSV-B",1602.6692,405083,"Aire",1840800.78409215,1555343.8581624
"601",664301,"16_2025_04_23",2025-04-23,160273,32880,"RSV-A",5313.307,405083,"Aire",2102234.98100636,582544.944650602
"602",664301,"16_2025_04_23",2025-04-23,160273,32880,"RSV-B",0,405083,"Aire",0,723078.276350773
"603",664301,"16_2025_04_27",2025-04-27,136224,32880,"RSV-A",1309.8749,405083,"Aire",440493.425736454,NA
"604",664301,"16_2025_04_27",2025-04-27,136224,32880,"RSV-B",4625.054,405083,"Aire",1555343.8581624,NA
"605",664301,"16_2025_05_01",2025-05-01,139964,32880,"RSV-A",6315.217,405083,"Aire",2182029.44134412,NA
"606",664301,"16_2025_05_01",2025-05-01,139964,32880,"RSV-B",0,405083,"Aire",0,NA
"607",664301,"16_2025_05_05",2025-05-05,171705,32880,"RSV-A",0,405083,"Aire",0,NA
"608",664301,"16_2025_05_05",2025-05-05,171705,32880,"RSV-B",1705.8718,405083,"Aire",723078.276350773,NA
